AUTOCREATE
2018-08-01T15:03:23+0200 : 0|Pimcore\Bundle\AdminBundle\Controller\Admin\LoginController::loginAction|pimcore_admin_login|[]|[]
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","node":"1"}
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::treeGetChildsByIdAction|pimcore_admin_asset_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::treeGetChildsByIdAction|pimcore_admin_asset_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DataObjectController::treeGetChildsByIdAction|pimcore_admin_dataobject_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DataObjectController::treeGetChildsByIdAction|pimcore_admin_dataobject_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:03:39+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Reports\CustomReportController::getReportConfigAction|pimcore_admin_reports_customreport_getreportconfig|[]|[]
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableAdminLanguagesAction|pimcore_admin_settings_getavailableadminlanguages|[]|{"page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetRootAction|pimcore_admin_document_treegetroot|[]|{"id":"1","view":"","elementType":"document"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TargetingController::targetGroupListAction|pimcore_admin_targeting_targetgrouplist|[]|{"page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"createAllowed":"true","page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableSitesAction|pimcore_admin_settings_getavailablesites|[]|{"page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DataObjectController::treeGetRootAction|pimcore_admin_dataobject_treegetroot|[]|{"id":"","view":"","elementType":"object"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::treeGetRootAction|pimcore_admin_asset_treegetroot|[]|{"id":"1","view":"","elementType":"asset"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::docTypesGetAction|pimcore_admin_document_doctypesget|[]|{"xaction":"read","page":"1","start":"0","limit":"25"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PortalController::dashboardListAction|pimcore_admin_portal_dashboardlist|[]|[]
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::treeGetChildsByIdAction|pimcore_admin_asset_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::treeGetChildsByIdAction|pimcore_admin_asset_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DataObjectController::treeGetChildsByIdAction|pimcore_admin_dataobject_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DataObjectController::treeGetChildsByIdAction|pimcore_admin_dataobject_treegetchildsbyid|[]|{"limit":"30","view":"","node":"1"}
2018-08-01T15:08:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Reports\CustomReportController::getReportConfigAction|pimcore_admin_reports_customreport_getreportconfig|[]|[]
2018-08-01T15:08:15+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"39"}
2018-08-01T15:08:16+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"39","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T15:08:16+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"39","assignmentCType":"document","node":"0"}
2018-08-01T15:08:18+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T15:08:18+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T15:08:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"blogArticle\",\"blogCategory\",\"blogArtic..."}
2018-08-01T15:23:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\FolderController::getDataByIdAction|pimcore_admin_folder_getdatabyid|[]|{"id":"62"}
2018-08-01T15:23:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"62","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T15:23:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"62","assignmentCType":"document","node":"0"}
2018-08-01T15:23:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"62"}
2018-08-01T15:23:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\NewsletterController::getDataByIdAction|pimcore_admin_newsletter_getdatabyid|[]|{"id":"67"}
2018-08-01T15:23:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"67","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T15:23:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"67","assignmentCType":"document","node":"0"}
2018-08-01T15:23:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\EmailController::emailLogsAction|pimcore_admin_email_emaillogs|[]|{"xaction":"read","documentId":"67","page":"1","start":"0","limit":"50"}
2018-08-01T15:23:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T15:23:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T15:23:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"email_log_from\",\"email_log_to\"]"}
2018-08-01T15:24:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"40"}
2018-08-01T15:24:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"4"}
2018-08-01T15:24:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"4","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T15:24:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"4","assignmentCType":"document","node":"0"}
2018-08-01T15:24:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T15:24:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T15:24:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"24","thumbnail":"featurerette","path":"\/examples\/panama\/img_0410.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-01T15:31:05+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-01T15:54:05+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-01T16:17:05+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-01T16:25:44+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"4"}
2018-08-01T16:25:46+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"3"}
2018-08-01T16:25:49+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"5"}
2018-08-01T16:25:52+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"30"}
2018-08-01T16:25:53+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"34"}
2018-08-01T16:25:57+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"37"}
2018-08-01T16:25:59+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\EmailController::getDataByIdAction|pimcore_admin_email_getdatabyid|[]|{"id":"38"}
2018-08-01T16:26:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"38","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"38","assignmentCType":"document","node":"0"}
2018-08-01T16:26:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\EmailController::emailLogsAction|pimcore_admin_email_emaillogs|[]|{"xaction":"read","documentId":"38","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:08+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"61"}
2018-08-01T16:26:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"61","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"61","assignmentCType":"document","node":"0"}
2018-08-01T16:26:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"68"}
2018-08-01T16:26:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"68","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"68","assignmentCType":"document","node":"0"}
2018-08-01T16:26:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"6"}
2018-08-01T16:26:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"6","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"6","assignmentCType":"document","node":"0"}
2018-08-01T16:26:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SnippetController::getDataByIdAction|pimcore_admin_snippet_getdatabyid|[]|{"id":"57"}
2018-08-01T16:26:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"57","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"57","assignmentCType":"document","node":"0"}
2018-08-01T16:26:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:38+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\FolderController::getDataByIdAction|pimcore_admin_folder_getdatabyid|[]|{"id":"10"}
2018-08-01T16:26:38+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"10","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:38+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"10","assignmentCType":"document","node":"0"}
2018-08-01T16:26:43+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"10"}
2018-08-01T16:26:45+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"11"}
2018-08-01T16:26:47+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SnippetController::getDataByIdAction|pimcore_admin_snippet_getdatabyid|[]|{"id":"12"}
2018-08-01T16:26:47+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"12","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:26:47+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"12","assignmentCType":"document","node":"0"}
2018-08-01T16:26:47+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:26:47+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:26:59+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"13"}
2018-08-01T16:27:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\FolderController::getDataByIdAction|pimcore_admin_folder_getdatabyid|[]|{"id":"13"}
2018-08-01T16:27:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"13","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:27:00+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"13","assignmentCType":"document","node":"0"}
2018-08-01T16:27:02+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"14"}
2018-08-01T16:27:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SnippetController::getDataByIdAction|pimcore_admin_snippet_getdatabyid|[]|{"id":"15"}
2018-08-01T16:27:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"15","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:27:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"15","assignmentCType":"document","node":"0"}
2018-08-01T16:27:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:27:03+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-01T16:27:04+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"21","thumbnail":"standardTeaser","path":"\/examples\/panama\/img_0037.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-01T16:27:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\SnippetController::getDataByIdAction|pimcore_admin_snippet_getdatabyid|[]|{"id":"16"}
2018-08-01T16:27:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"16","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-01T16:27:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"16","assignmentCType":"document","node":"0"}
2018-08-01T16:27:07+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-01T16:27:07+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
